,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,ratings,action,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime,all_categories
2704,2704,2704,2704,1621,1621,4.9244199,Watched,9658.0,501482.0,339.0,38285620.0,2020,3,29,15,35,6,https://www.youtube.com/watch?v=szIDM99kRNM,,youtube,,2020-03-29 15:35:00,Music
2705,2705,2705,2705,1620,1620,,Searched,,,,,2020,3,29,17,25,6,https://www.youtube.com/results?search_query=auto+everything,,youtube,,2020-03-29 17:25:00,
2706,2706,2706,2706,1619,1619,,Watched,,,,,2020,3,29,17,37,6,https://www.youtube.com/watch?v=q879j3ydfw8,,youtube,,2020-03-29 17:37:00,
2707,2707,2707,2707,1618,1618,,Watched,,,,,2020,3,29,17,39,6,https://www.youtube.com/watch?v=k61d-abXsno,,youtube,,2020-03-29 17:39:00,
2708,2708,2708,2708,1617,1617,,Watched,,,,,2020,3,29,17,44,6,https://www.youtube.com/watch?v=x6GQHqZ8EME,,youtube,,2020-03-29 17:44:00,
2709,2709,2709,2709,1616,1616,4.9646492,Watched,245.0,27477.0,608.0,1691934.0,2020,3,29,18,15,6,https://www.youtube.com/watch?v=ioZ8GT6cT80,,youtube,,2020-03-29 18:15:00,Gaming
2710,2710,2710,2710,1615,1615,4.891983,Watched,961.0,34626.0,1118.0,1510307.0,2020,3,29,18,27,6,https://www.youtube.com/watch?v=sTb2s7pg9bQ,1 OBSCURE TIP/TECH for EVERY HERO ft. Jayne,youtube,,2020-03-29 18:27:00,Gaming
2711,2711,2711,2711,1614,1614,,Watched,,,,,2020,3,29,19,4,6,https://www.youtube.com/watch?v=Kar7z_9RogY,,youtube,,2020-03-29 19:04:00,
2712,2712,2712,2712,1613,1613,,Watched,,,,,2020,3,29,20,4,6,https://www.youtube.com/watch?v=BgTsKiZODZU,,youtube,,2020-03-29 20:04:00,
2713,2713,2713,2713,1612,1612,,Watched,,,,,2020,3,29,20,20,6,https://www.youtube.com/watch?v=zCDqcMAjl80,,youtube,,2020-03-29 20:20:00,
2714,2714,2714,2714,1611,1611,,Watched,,,,,2020,3,29,20,42,6,https://www.youtube.com/watch?v=YinprsAhOA4,,youtube,,2020-03-29 20:42:00,
2715,2715,2715,2715,4278,1109,,Searched,,,,,2020,3,29,20,45,6,,,search,university of rochester latin honors 2020,2020-03-29 20:45:00,Jobs & Education
2716,2716,2716,2716,1608,1608,,Watched,,,,,2020,3,29,20,54,6,https://www.youtube.com/watch?v=uRtEAr9Wjvk,,youtube,,2020-03-29 20:54:00,
2717,2717,2717,2717,1610,1610,,Searched,,,,,2020,3,29,20,54,6,https://www.youtube.com/results?search_query=does+samuel+l+jackson+watch+anime,,youtube,,2020-03-29 20:54:00,
2718,2718,2718,2718,1609,1609,,Watched,,,,,2020,3,29,20,54,6,https://www.youtube.com/watch?v=ZL62p9A1Bzk,,youtube,,2020-03-29 20:54:00,
2719,2719,2719,2719,1606,1606,,Watched,,,,,2020,3,29,21,3,6,https://www.youtube.com/watch?v=9kS-FTCTdw4,,youtube,,2020-03-29 21:03:00,
2720,2720,2720,2720,1607,1607,4.9713087,Watched,2747.0,380226.0,232.0,10163621.0,2020,3,29,21,3,6,https://www.youtube.com/watch?v=kSVQtlQtxCs,,youtube,,2020-03-29 21:03:00,Entertainment
2721,2721,2721,2721,1605,1605,,Watched,,,,,2020,3,29,21,9,6,https://www.youtube.com/watch?v=0WNMatxr7BE,,youtube,,2020-03-29 21:09:00,
2722,2722,2722,2722,1604,1604,,Watched,,,,,2020,3,29,21,23,6,https://www.youtube.com/watch?v=FLngVwUg-QM,,youtube,,2020-03-29 21:23:00,
2723,2723,2723,2723,1603,1603,,Watched,,,,,2020,3,29,23,21,6,https://www.youtube.com/watch?v=VlBUTKml69M,,youtube,,2020-03-29 23:21:00,
2724,2724,2724,2724,1602,1602,,Watched,,,,,2020,3,29,23,46,6,https://www.youtube.com/watch?v=4J01bYDlJtc,,youtube,,2020-03-29 23:46:00,
2725,2725,2725,2725,4277,1108,,Visited,,,,,2020,3,30,0,10,0,,,search,http://www.regencypm.com/,2020-03-30 00:10:00,Real Estate
